2F1C,-3.61518680642,-3.08107306551,0.0
1A0S,-2.68180605236,-7.62596976886,0.0
1UYN,10.5320888981,-1.06162928189,0.0
2QDZ,-15.8472570524,-4.85431241473,0.0
3DZM,-5.75147744562,-6.47642637625,0.0
2F1V,-3.44357949268,-0.50856667915,0.0
3FHH,5.70077096222,-9.66305035403,0.0
1QJ8,-4.79772849254,5.87498002083,0.0
3EFM,6.08062505716,-19.2791346723,0.0
3EMN,-4.73002605684,3.22005646934,0.0
1THQ,1.28978450166,1.71653147995,0.0
2WJR,2.36947186723,-1.06239652241,0.0
3BS0,7.00617921911,5.62814944623,0.0
1QD6,3.94591608616,-3.94108068183,0.0
1E54,1.55721537865,10.2076905668,0.0
1TLY,0.331587773045,-1.98781515893,0.0
1I78,-3.17051262021,1.60481777958,0.0
3JTY,2.45372039887,0.518921306058,0.0
1T16,-2.24371609518,4.66052222522,0.0
3CSL,-10.0904122102,-15.2065114345,0.0
2POR,1.99837354596,-0.603936856197,0.0
1QD5,3.88213894217,-0.757905657777,0.0
1QJP,5.76696000006,2.54968526048,0.0
1FEP,3.16356605047,8.60254030087,0.0
2VQI,10.0892447956,6.03649014569,0.0
2GUF,6.51000785685,4.76393405074,0.0
1AF6,-9.22878624203,-7.42107770575,0.0
1QFG,-14.717152483,-0.143006295024,0.0
1KMO,0.0419145685962,12.4222824976,0.0
2J1N,0.00361916132759,8.36925620246,0.0
1P4T,-0.969102287329,-0.208367700793,0.0
3DWO,5.61805470706,8.43630986886,0.0
2O4V,7.07057839779,0.808411220371,0.0
3PRN,0.250365886364,-1.22262311294,0.0
2ERV,-1.76517914119,-1.50501173384,0.0
1K24,-3.81226146047,-0.103190548317,0.0
