Seq id,X,Y,Direction,Magnitude
gi|89899012|ref|YP,-3.91786882996,-0.769843431803,-168.883269542,3.99278788295
gi|71901285|ref|ZP,-2.22248421436,-0.518651146635,-166.864229689,2.28219961769
gi|85710362|ref|ZP,-2.65604727868,-2.61681627839,-135.426282464,3.72858077309
gi|114050455|dbj|B,0.426151098603,-0.474015058431,-48.0436855587,0.637412766157
gi|83860064|ref|ZP,-1.53192694353,0.271141628592,169.962948262,1.55573710603
gi|6735516|emb|CAB,1.08391180526,-3.84148111133,-74.2430634238,3.99147114862
gi|83368160|ref|ZP,0.858643465289,-6.22113027652,-82.1416568797,6.28010593206
gi|85703221|ref|ZP,-3.49073070194,-2.7858600914,-141.40755586,4.46611881642
gi|83859524|ref|ZP,6.07784902259,-2.69373613064,-23.9031846408,6.64804204882
gi|111618970|ref|Z,1.52845957783,2.53960674068,58.9584133278,2.96408351407
gi|115424360|emb|C,-0.560881013182,-5.63793784737,-95.6812835587,5.66576832228
gi|90410962|ref|ZP,-2.8597926122,-2.0483644818,-144.387364703,3.51769965107
gi|78697046|ref|ZP,5.25192963568,1.49387834064,15.8780688485,5.4602598285
gi|56478735|ref|YP,0.373765476358,-0.228094959157,-31.3941405856,0.437867493324
gi|28899951|ref|NP,2.51367868192,0.703080762112,15.6264083143,2.61015384106
gi|73539248|ref|YP,6.09119246996,4.85544186618,38.5592253933,7.78960470254
gi|92113370|ref|YP,5.74661760788,-7.31497967376,-51.8469696547,9.3022868994
gi|89358157|ref|ZP,4.02420498019,-5.19999883074,-52.2642228792,6.5752728888
gi|53719186|ref|YP,0.857914334456,2.57006879204,71.5404814031,2.70947792039
gi|3288111|emb|CAA,3.82085028367,1.94260914505,26.9498425463,4.28633026967
gi|94314805|ref|YP,8.0830502891,2.27202836515,15.6999040671,8.39629768816
gi|114800389|ref|Y,2.98948950132,3.61280082659,50.3932146925,4.68928323852
gi|92112373|ref|YP,0.568570491424,-8.24156306343,-86.0535210564,8.26115210683
gi|91786191|ref|YP,2.97481477101,1.671199894,29.3265300767,3.41210082024
gi|89362749|ref|ZP,8.34551347138,2.06352126211,13.88845489,8.59684332183
gi|103487162|ref|Y,-1.84163790887,-0.508608391572,-164.561350565,1.91057914868
gi|84705034|ref|ZP,5.13393589093,-0.248323292766,-2.76918076669,5.13993795584
gi|77463065|ref|YP,3.64948583436,-6.12357571745,-59.2061991063,7.12859919076
gi|77461250|ref|YP,-4.69318087458,1.38657294634,163.540531728,4.89372365965
