Seq id,X,Y,Direction,Magnitude
gi|53724230|ref|YP,2.286531022,-1.18989331151,-27.4921251735,2.57760939775
gi|76818419|ref|YP,2.84036615089,-1.07938918843,-20.807673242,3.03854585142
gi|91779473|ref|YP,-5.69934303881,1.58111170695,164.494921857,5.91459426367
gi|72384061|ref|YP,2.47349411313,-0.50121100055,-11.4549044015,2.52376417178
gi|91780612|ref|YP,1.69857121028,-1.61649859426,-43.5817933283,2.34482661654
gi|67545610|ref|ZP,2.76730669189,5.45253826143,63.0910072032,6.11458582566
gi|44449770|gb|EAJ,-4.5788595982,1.00827888388,167.581484708,4.68855857676
gi|78059785|ref|YP,1.68063331512,7.3083919273,77.0494456411,7.49914134438
gi|78063325|ref|YP,1.23710302969,8.33132044237,81.5539651152,8.42266728653
gi|91777609|ref|YP,-5.1079883602,-3.88181259635,-142.767004433,6.41560707346
gi|91778973|ref|YP,0.968621929869,4.44886265362,77.7170532479,4.55308767254
gi|94308974|ref|YP,7.25605163651,2.53335698083,19.2459904512,7.68558279794
gi|113866432|ref|Y,4.70328971836,-2.72019084031,-30.0433363147,5.43326535175
gi|76818793|ref|YP,-6.3156645751,9.76571493077,122.891480017,11.6299960075
gi|91778983|ref|YP,5.15528620589,4.00250933561,37.8253840677,6.52664208045
gi|116694094|ref|Y,11.1458889866,3.52274158004,17.5395304542,11.6893348631
gi|91777390|ref|YP,-1.97422824716,4.6881687516,112.83637868,5.08689526287
gi|76812053|ref|YP,3.80689765212,-5.91491954459,-57.2342877356,7.03411280494
gi|91782926|ref|YP,7.76763560533,-0.405802265483,-2.99056754447,7.77822848571
gi|78065583|ref|YP,-5.55470841488,2.77552473364,153.450047356,6.20953485548
gi|91780990|ref|YP,5.79079392875,-0.434539656046,-4.29141737503,5.80707491238
gi|91780405|ref|YP,8.015068172,-3.82947640524,-25.5377541699,8.88291660098
gi|78062572|ref|YP,-6.04127504935,0.530199366581,174.984411383,6.06449631793
gi|44351397|gb|EAI,2.39806026658,0.921112033236,21.0121382707,2.56887921474
gi|67547344|ref|ZP,5.85317276591,3.01337009238,27.2406226319,6.58331457103
gi|83747897|ref|ZP,2.75723571013,0.0357040634246,0.741894429805,2.7574668704
gi|94310581|ref|YP,7.03633808471,1.33789010939,10.7657149919,7.1624020822
gi|73538318|ref|YP,-3.32306217277,-0.406545544662,-173.025058518,3.34783833002
gi|44449715|gb|EAJ,3.46857427614,7.13600252096,64.0771497236,7.93432665626
gi|53717268|ref|YP,3.74641510755,8.0221911846,64.9671215072,8.85387923796
gi|78061268|ref|YP,-4.58010083827,8.36620410325,118.698618855,9.53785587991
gi|78066419|ref|YP,6.08621579803,-0.769757045832,-7.20823918505,6.13470037164
gi|91782371|ref|YP,2.17201584539,1.15388913829,27.9795920739,2.45949445538
gi|115361062|ref|Y,-3.35054630722,3.37661450531,134.777976133,4.75685674309
gi|78062529|ref|YP,-4.25549686246,4.31830178944,134.580303546,6.06275382075
gi|115359514|ref|Y,4.5275079576,0.0286362520337,0.362387988998,4.52759851809
gi|48428756|gb|AAT,13.689235278,5.03651240027,20.1994636635,14.586350457
gi|91783169|ref|YP,0.430122190204,-1.61482766823,-75.0850978392,1.6711294075
gi|44242799|gb|EAH,5.91466844078,-2.2688802687,-20.9869272254,6.33491282009
gi|44624460|gb|EAK,3.74412172037,6.01950658201,58.118465919,7.0889284767
gi|44624179|gb|EAK,7.83396047757,7.79212366545,44.8465983535,11.0493496633
gi|78059852|ref|YP,3.46284057282,2.9417830325,40.3488615997,4.54371568687
gi|78063328|ref|YP,1.41841763385,-2.81108053178,-63.2253593628,3.14866358003
gi|94313913|ref|YP,0.649744956183,2.57897649186,75.8592387714,2.65956542571
gi|91780900|ref|YP,-2.63776657487,8.03006938245,108.184635581,8.45220839725
gi|91777997|ref|YP,-3.48600809424,3.25001957233,137.006467203,4.76601297245
gi|53721182|ref|YP,5.53009880052,-1.43020109385,-14.5001971451,5.71204586049
gi|116696083|ref|Y,3.69035635842,-4.1601398823,-48.4245673129,5.56106949179
gi|73538625|ref|YP,2.87038834158,3.54741049363,51.0219358321,4.56324998677
gi|56130768|ref|YP,5.86025524773,0.911889748221,8.84462572218,5.93077857295
gi|91780008|ref|YP,3.7120577641,5.91151430198,57.8737733121,6.98035630799
gi|78065844|ref|YP,9.03842462735,-6.85498869606,-37.1776757292,11.3438965866
gi|91780871|ref|YP,-2.46870247752,0.908929587828,159.787246819,2.63071186528
gi|67544676|ref|ZP,-2.81702431816,3.57820450267,128.212408648,4.55402826869
gi|84361064|ref|ZP,6.94588388488,6.40435031253,42.6771503162,9.44780428818
gi|115358124|ref|Y,-3.84312988842,8.84672010779,113.480751208,9.6454188092
gi|76818078|ref|YP,0.869269928121,-2.5405144821,-71.1109538015,2.68511527531
gi|94314037|ref|YP,7.506702637,-2.01931915239,-15.0562738736,7.7735599515
gi|83717059|ref|YP,2.47517924689,5.80822357879,66.9186817442,6.31363393344
gi|115358908|ref|Y,-4.5332187506,-1.96862037715,-156.526358208,4.94221999006
gi|91778181|ref|YP,7.25266497501,0.580523175731,4.57635449126,7.27586121344
gi|84358096|ref|ZP,2.46067671505,-1.95875883433,-38.5206471252,3.1451019168
gi|115358020|ref|Y,5.32115829978,3.35199224598,32.2083262748,6.28892500102
gi|91781826|ref|YP,-1.49776631937,-2.92602674866,-117.106870642,3.28708632094
