2F1C,1.79303277653,-0.558197858261,0.0
1A0S,1.30906733541,4.20157588481,0.0
1UYN,-5.16963355047,0.678995557217,0.0
2QDZ,7.63745295847,-7.23457462995,0.0
3DZM,0.862929597133,2.4449172427,0.0
2F1V,2.13869610482,0.18226790029,0.0
3FHH,-22.9735692699,-6.75040095064,0.0
1QJ8,0.491682843391,-4.97658692601,0.0
3EFM,-6.20244082463,3.99795791935,0.0
3EMN,3.74461436639,1.30766204272,0.0
1THQ,-0.980323949835,1.26872210065,0.0
2WJR,-2.03223000237,0.795056778518,0.0
3BS0,-4.91474089424,-0.0305653228966,0.0
1QD6,-4.52120906238,3.43499151763,0.0
1E54,1.38063001361,-1.03999475542,0.0
1TLY,-1.37359434668,0.27904943623,0.0
1I78,1.01448946794,-0.0689818881481,0.0
3JTY,-3.81188126069,-3.05747709841,0.0
1T16,0.956499341069,-2.4467479156,0.0
3CSL,5.78859614878,8.94210990026,0.0
2POR,2.0021686993,6.73792866675,0.0
1QJP,-6.1531830781,-3.39632787854,0.0
1FEP,3.57735900173,-8.5572827418,0.0
2VQI,-16.5477075815,-9.33310612157,0.0
2GUF,-11.6353341926,-0.722156236219,0.0
1AF6,1.80657862452,4.6587048341,0.0
1QFG,6.64669203774,1.25175292363,0.0
1KMO,-2.0547201573,-7.80960822803,0.0
2J1N,3.32136766745,-7.2024018975,0.0
1P4T,-1.78044290609,-2.83029342979,0.0
3DWO,-3.83018949139,-5.38113492905,0.0
2O4V,9.48789038516,-2.02071343203,0.0
3PRN,-1.5397633998,1.53367962347,0.0
2ERV,0.797733899677,-1.22700071421,0.0
1K24,-2.30188181789,2.74110618109,0.0
