2F1C,4.46124353638,0.171473765378,0.0
1A0S,2.12640562636,0.226210845312,0.0
1UYN,-1.24913297543,1.43064894481,0.0
2QDZ,3.82948460112,-0.378431980146,0.0
3DZM,0.361776565487,1.81540138402,0.0
2F1V,1.70856036851,0.926190207836,0.0
3FHH,-2.94958090661,6.34079850078,0.0
1QJ8,-1.15549073079,-1.46307101842,0.0
3EFM,-3.22000271692,4.48125721418,0.0
3EMN,4.29211912328,1.52229378641,0.0
1THQ,-0.991501633741,1.12903677753,0.0
2WJR,0.509121608756,1.29043022582,0.0
3BS0,0.156991827724,2.33334449767,0.0
1QD6,-3.36613092705,3.93037509006,0.0
1E54,0.868260260791,0.181809331889,0.0
1TLY,1.08764234855,2.75928621617,0.0
1QD5,-1.02877537528,2.26742266926,0.0
3JTY,1.08301460279,-1.09534571803,0.0
1T16,0.28576370706,-1.30756928369,0.0
3CSL,3.86168698206,8.23447817868,0.0
2POR,-2.18738088299,6.83938854052,0.0
1I78,2.21679916856,0.226014509205,0.0
1QJP,-2.68693883165,-0.0337323949283,0.0
1FEP,3.25813716976,-7.44746595151,0.0
2VQI,-10.0679493389,-0.685997881631,0.0
2GUF,-4.01164515357,3.671428637,0.0
1AF6,-0.160770870083,3.99041410478,0.0
1QFG,8.67972637367,-1.45537651511,0.0
1KMO,-0.115655288584,-5.08065267489,0.0
2J1N,3.53353553777,-2.92864363053,0.0
1P4T,-0.163971750309,-0.124367504775,0.0
3DWO,-0.406692842665,-3.35177466926,0.0
2O4V,8.67230457435,-1.2379452088,0.0
3PRN,-2.01354127253,0.549875742812,0.0
2ERV,1.229985704,-0.110228818081,0.0
1K24,-3.25346275048,3.66627278255,0.0
