2F1C,3.68244347686,-1.62021124947,0.0
1A0S,-2.56406676865,-6.19783027288,0.0
1UYN,-1.52826956557,3.14922502171,0.0
2QDZ,1.41778268032,-2.86358001111,0.0
3DZM,0.00942086588836,1.9359646625,0.0
2F1V,0.0456629252542,2.50019519748,0.0
3FHH,3.68223523696,6.86998377781,0.0
1QJ8,-0.846343990481,-2.18334592554,0.0
3EFM,-4.34093732723,-2.41016799671,0.0
3EMN,4.20978670108,1.29308714717,0.0
1THQ,-4.20509258019,-3.07672832767,0.0
2WJR,2.54263380392,2.27836241596,0.0
3BS0,4.09109529201,-1.51048934098,0.0
1QD6,-0.58404679128,1.98796745245,0.0
1E54,5.13238849715,6.09749796891,0.0
1TLY,2.10796860731,0.793217336201,0.0
1QD5,1.16117189711,2.02928440384,0.0
3JTY,2.93337377847,0.486404757272,0.0
1T16,0.288588945349,-4.34939546808,0.0
3CSL,4.05212375109,6.21102719888,0.0
2POR,2.70932842201,8.94155923946,0.0
1I78,0.50858697196,-1.59209633953,0.0
1QJP,-1.84609728446,-2.99747671172,0.0
1FEP,-3.40423264426,-2.84448179503,0.0
2VQI,-3.2445688829,-0.647030941034,0.0
2GUF,1.07623832384,6.30457441524,0.0
1AF6,-6.6561757328,6.7750157006,0.0
1QFG,-1.17863768711,1.06038042407,0.0
1KMO,0.561265491384,0.622870527195,0.0
2J1N,9.1122711629,-4.62625113735,0.0
1P4T,0.810961854131,-0.144208637297,0.0
3DWO,0.997747292623,-1.19761276299,0.0
2O4V,13.5923271425,0.770042159504,0.0
3PRN,-3.31520652199,5.9867212421,0.0
2ERV,0.760473115329,0.39966321272,0.0
1K24,-4.13925974361,5.73930293826,0.0
