2F1C,3.70857725072,-1.63366861645,0.0
1A0S,-2.47848192069,-6.41098821248,0.0
1UYN,-1.46709921143,3.0269169582,0.0
2QDZ,1.46303327941,-2.51775904874,0.0
3DZM,0.126939144404,1.89220047971,0.0
2F1V,0.167481536578,2.62960402556,0.0
3FHH,3.73957244464,6.96136587743,0.0
1QJ8,-0.785424948288,-2.17184539851,0.0
3EFM,-4.35832661913,-2.35367697269,0.0
3EMN,4.17946294489,1.44783318346,0.0
1THQ,-4.20778214835,-3.10180917998,0.0
2WJR,2.5366839504,2.25923259178,0.0
3BS0,4.07792081888,-1.50194310267,0.0
1QD6,-0.655584012144,1.92061431509,0.0
1E54,5.44761771457,6.01695246235,0.0
1TLY,2.23627685083,0.315436843655,0.0
1I78,0.544349471098,-1.58717829633,0.0
3JTY,2.76497714033,0.700105459149,0.0
1T16,0.238871574619,-4.37600731101,0.0
3CSL,3.97148455291,6.42466061937,0.0
2POR,2.95304840123,8.96257989557,0.0
1QJP,-1.67305348779,-2.97799746731,0.0
1FEP,-3.47502759065,-2.55594502622,0.0
2VQI,-3.38834374637,-0.293489785622,0.0
2GUF,0.878272827497,6.14269780539,0.0
1AF6,-6.73922430325,6.74723726079,0.0
1QFG,-1.20467697651,1.01037722877,0.0
1KMO,0.450354102034,0.492847292642,0.0
2J1N,8.92230884629,-4.87530276796,0.0
1P4T,0.925270008658,-0.204357125369,0.0
3DWO,0.993867028125,-1.20980205603,0.0
2O4V,13.9129258603,0.682834532635,0.0
3PRN,-3.22883759092,5.6018101624,0.0
2ERV,0.679363689552,0.450695486198,0.0
1K24,-4.13551961669,5.73704672488,0.0
