2F1C,1.55918544014,6.75905924487,1.0
1A0S,12.6448994547,-15.1861148961,1.0
1UYN,1.58532322374,-0.428246787372,1.0
2QDZ,-13.7987049872,3.99440763119,1.0
3DZM,0.0849358424322,-2.5126557151,1.0
2F1V,-4.43814868921,0.0162925447314,1.0
3FHH,9.2417128581,17.5000388035,1.0
1QJ8,-3.88254242468,3.93625836968,1.0
3EFM,8.10223271373,-11.307346011,1.0
3EMN,1.0505728664,-5.25391985627,1.0
1THQ,-0.678933002979,-4.27369770086,1.0
2WJR,-0.121810190726,-0.0196813921743,1.0
3BS0,8.51387359665,22.4107676683,1.0
1QD6,4.03626262851,-0.454601384166,1.0
1E54,5.67257565644,3.51650153595,1.0
1TLY,8.60136829892,-3.29860882971,1.0
1I78,1.96380720531,5.82065163641,1.0
3JTY,4.15146470337,-8.24787552104,1.0
1T16,-3.28944183542,-4.15841663079,1.0
3CSL,5.13618619881,-15.268529886,1.0
2POR,0.213971667557,-2.15602231853,1.0
1QJP,5.05334258638,-0.364887522844,1.0
1FEP,0.5366434121,1.72375793087,1.0
2VQI,8.84155559284,6.53595329772,1.0
2GUF,0.997069523756,8.25929009318,1.0
1AF6,5.24915211512,-4.80633049013,1.0
1QFG,-10.5186205956,-6.99069503723,1.0
1KMO,-6.02101983215,-1.06270995826,1.0
2J1N,-4.93354545361,-0.986497894762,1.0
1P4T,5.79316084033,1.76271083376,1.0
3DWO,4.19794114129,5.15536971355,1.0
2O4V,-3.76560221091,11.4512457433,1.0
3PRN,-6.28316169452,-3.88970681372,1.0
2ERV,3.60987100097,6.87565900353,1.0
1K24,-1.58800059686,1.87959104612,1.0
