2F1C,3.3402761892,-1.66816278258,0.0
1A0S,-3.4548549019,-6.84792287897,0.0
1UYN,-1.2749842331,3.36139327177,0.0
2QDZ,0.818845224541,-3.24694143286,0.0
3DZM,0.166574752743,2.09555203316,0.0
2F1V,0.414432812301,2.61220620849,0.0
3FHH,3.96227611163,7.7462212026,0.0
1QJ8,-0.932204032437,-2.03671508956,0.0
3EFM,-4.8885925492,-3.06715218251,0.0
3EMN,4.4825132434,2.05757957895,0.0
1THQ,-5.04397789998,-3.65332698947,0.0
2WJR,2.22230622469,1.69957448181,0.0
3BS0,4.51348572265,-1.65573217837,0.0
1QD6,-0.353690391303,2.27931175711,0.0
1E54,6.29228381373,5.61236807218,0.0
1TLY,2.73093558586,0.229832981596,0.0
1I78,0.961868183305,-1.94436931469,0.0
3JTY,2.38917162906,0.551769231014,0.0
1T16,-0.169257685118,-5.43829209777,0.0
3CSL,4.2525279446,7.07320330637,0.0
2POR,2.81684727018,9.36137692263,0.0
1QJP,-1.74306585862,-2.54746715134,0.0
1FEP,-4.03123304424,-3.01952485421,0.0
2VQI,-2.61808350114,-0.732603135065,0.0
2GUF,1.23881683118,6.7567204858,0.0
1AF6,-6.95015519697,7.35447931476,0.0
1QFG,-0.786653443759,0.699352802682,0.0
1KMO,0.0298632372319,0.940712556291,0.0
2J1N,9.67250572407,-4.74336522626,0.0
1P4T,0.800080533565,-0.255876994744,0.0
3DWO,1.60446823012,-1.05860215334,0.0
2O4V,14.2811353378,1.11932557596,0.0
3PRN,-2.73958363315,5.64872095977,0.0
2ERV,0.84925357323,1.5830660672,0.0
1K24,-4.09098896875,6.17622863664,0.0
